,class,height,width,object_angle,distance
451,Cyclist,21.389999999999986,38.72,-1.84,31.16
452,Cyclist,17.550000000000068,33.119999999999976,-1.8,36.36
453,Pedestrian,26.0,87.53,2.03,15.07
454,Pedestrian,35.0,87.81,1.93,14.72
455,Pedestrian,20.0,45.27000000000001,1.81,26.48
456,Pedestrian,76.96999999999991,140.8,2.91,9.0
457,Pedestrian,17.330000000000013,47.31,-1.47,30.12
458,Pedestrian,20.329999999999984,58.27000000000001,2.01,23.52
459,Cyclist,41.23000000000002,69.99000000000001,1.26,22.09
460,Pedestrian,18.659999999999997,46.32000000000002,1.92,30.02
461,Pedestrian,43.0,101.87999999999997,1.09,13.8
462,Pedestrian,28.670000000000016,97.32,1.0,14.36
463,Pedestrian,53.66999999999996,107.06999999999996,0.97,13.18
464,Pedestrian,46.33000000000004,147.51999999999998,0.61,9.73
465,Pedestrian,35.66000000000008,128.71000000000004,0.57,10.42
466,Pedestrian,46.33000000000004,137.91,0.81,10.08
467,Pedestrian,60.0,130.63000000000002,0.77,10.6
468,Pedestrian,50.0,114.01999999999998,0.78,11.16
469,Pedestrian,46.0,112.94999999999999,1.05,12.18
470,Cyclist,25.689999999999998,33.97,-1.18,38.78
471,Cyclist,19.819999999999936,42.5,1.69,32.55
472,Cyclist,17.449999999999932,39.71000000000001,1.64,32.95
473,Cyclist,13.660000000000082,27.680000000000007,1.69,47.47
474,Pedestrian,12.659999999999968,36.129999999999995,2.71,36.04
475,Pedestrian,61.33000000000004,170.40000000000003,-1.64,7.76
476,Pedestrian,75.0,175.17000000000002,-1.73,7.93
477,Pedestrian,75.0,180.99,-1.18,7.62
478,Cyclist,201.37,201.18,1.97,5.68
479,Cyclist,80.55000000000001,131.4,1.87,10.78
480,Pedestrian,27.329999999999927,70.43,-1.98,18.92
481,Pedestrian,20.0,48.48000000000002,2.18,26.07
482,Pedestrian,22.329999999999927,78.76000000000002,-1.54,15.32
483,Cyclist,53.33000000000004,80.56,-1.92,17.35
484,Pedestrian,16.0,45.329999999999984,1.05,28.08
485,Pedestrian,21.930000000000064,59.05000000000001,-1.36,22.65
486,Pedestrian,90.66999999999996,217.09999999999997,-1.87,6.35
487,Pedestrian,100.0,221.46,2.45,5.53
488,Pedestrian,116.14,217.26,2.15,5.92
489,Pedestrian,24.6400000000001,253.3,0.93,3.85
490,Pedestrian,42.67000000000007,87.63000000000002,-2.42,16.13
491,Pedestrian,43.67000000000007,169.56,-1.74,7.62
492,Pedestrian,54.32999999999993,142.01999999999998,-1.77,9.13
493,Pedestrian,40.33000000000004,121.15,-1.71,10.67
494,Pedestrian,70.99000000000001,115.83000000000001,-1.9,11.68
495,Pedestrian,30.66999999999996,118.93,-1.72,10.3
496,Pedestrian,52.67999999999995,93.24000000000001,-1.85,14.64
497,Cyclist,162.40999999999997,175.15,-2.14,8.24
498,Cyclist,165.90999999999997,184.25,-2.11,8.14
499,Cyclist,43.650000000000034,53.52000000000001,2.02,24.27
500,Cyclist,12.31000000000006,29.99000000000001,1.62,39.29
501,Pedestrian,314.45000000000005,267.42,-2.29,3.21
502,Pedestrian,108.66999999999996,232.15,2.09,5.98
503,Cyclist,80.45000000000005,142.64,-1.3,9.97
504,Pedestrian,27.559999999999945,93.82,2.91,14.55
505,Person_sitting,89.8599999999999,119.24999999999997,1.0,7.3
506,Person_sitting,51.24000000000001,110.78999999999999,0.92,7.3
507,Pedestrian,25.230000000000018,158.85000000000002,1.52,8.53
508,Pedestrian,39.129999999999995,104.06000000000003,-0.67,12.21
509,Pedestrian,33.030000000000086,91.60999999999999,1.23,13.56
510,Pedestrian,31.350000000000023,76.63999999999999,-1.16,16.56
511,Pedestrian,24.350000000000023,76.93,0.31,17.27
512,Pedestrian,72.0,156.5,2.63,9.37
513,Pedestrian,10.659999999999968,34.22,1.45,35.09
514,Pedestrian,60.0,184.61,-1.54,7.71
515,Pedestrian,27.659999999999968,76.74000000000001,2.76,17.32
516,Pedestrian,23.33000000000004,60.829999999999984,0.6,21.39
517,Pedestrian,24.329999999999927,62.43000000000001,0.96,22.02
518,Cyclist,52.40000000000009,47.16,2.87,27.44
519,Pedestrian,37.849999999999994,51.78,-2.87,26.42
520,Cyclist,40.26999999999998,75.01999999999998,1.77,18.89
521,Cyclist,31.439999999999998,68.87,1.66,19.4
522,Cyclist,19.170000000000073,39.75,1.68,33.36
523,Cyclist,23.100000000000023,54.56999999999999,1.6,22.62
524,Cyclist,77.08000000000004,105.53999999999999,-1.98,13.48
525,Pedestrian,14.509999999999991,31.25,-2.83,38.09
526,Pedestrian,69.57000000000005,192.48,1.04,6.89
527,Pedestrian,39.85000000000002,116.65999999999997,1.16,11.02
528,Pedestrian,31.399999999999977,113.00999999999996,1.11,11.09
529,Pedestrian,20.0,60.79000000000002,-1.98,20.88
530,Pedestrian,39.589999999999975,121.47,-1.6,11.6
531,Pedestrian,20.629999999999995,56.56999999999999,1.31,19.36
532,Pedestrian,20.62000000000006,60.599999999999994,1.32,19.73
533,Pedestrian,26.50999999999999,78.91,1.13,17.28
534,Pedestrian,18.69999999999999,68.06,1.2,19.14
535,Pedestrian,17.0,54.01000000000002,-0.93,25.31
536,Pedestrian,22.900000000000034,67.49000000000001,0.27,18.81
537,Cyclist,135.95000000000005,93.40999999999997,2.92,13.06
538,Pedestrian,111.17000000000002,208.03,-2.85,6.7
539,Pedestrian,26.0,55.34,-0.84,21.87
540,Pedestrian,12.259999999999991,39.099999999999994,1.98,27.96
541,Pedestrian,13.809999999999945,52.329999999999984,2.61,25.18
542,Pedestrian,8.209999999999923,35.599999999999994,2.2,36.72
543,Cyclist,25.079999999999984,56.71000000000001,1.69,23.35
544,Cyclist,20.810000000000002,50.51999999999998,1.59,25.3
545,Pedestrian,9.129999999999995,32.47999999999999,1.05,39.08
546,Pedestrian,58.000000000000014,142.76,-2.33,8.81
547,Cyclist,30.80000000000001,34.28,2.18,38.11
548,Pedestrian,62.940000000000055,139.4,1.62,9.45
549,Pedestrian,46.00999999999999,104.59,1.64,10.95
550,Pedestrian,54.620000000000005,170.03,2.1,8.47
551,Pedestrian,17.99000000000001,59.72999999999999,-1.77,24.18
552,Pedestrian,16.840000000000032,59.639999999999986,-1.8,23.91
553,Pedestrian,36.27000000000004,100.35,-1.7,11.51
554,Pedestrian,34.170000000000016,107.63,-1.56,11.28
555,Pedestrian,30.870000000000005,73.89000000000001,1.17,18.96
556,Pedestrian,28.079999999999927,75.6,1.07,18.74
557,Pedestrian,35.28000000000003,70.42000000000002,0.25,16.66
558,Pedestrian,110.20000000000005,233.62,-2.2,5.44
559,Pedestrian,30.129999999999995,93.21000000000001,-1.77,13.01
560,Cyclist,54.09000000000003,100.11000000000001,-1.66,13.53
561,Pedestrian,29.279999999999973,71.19999999999999,1.18,17.65
562,Cyclist,202.97,176.92,2.22,3.84
563,Pedestrian,63.66999999999996,150.77,1.63,8.66
564,Cyclist,31.160000000000082,38.389999999999986,2.1,33.41
565,Person_sitting,24.639999999999986,42.119999999999976,-3.11,18.61
566,Pedestrian,100.78000000000009,180.88000000000002,-0.48,7.6
567,Pedestrian,98.35000000000002,180.02,-3.06,7.51
568,Pedestrian,16.75,63.379999999999995,2.92,18.84
569,Pedestrian,9.0,24.99000000000001,-0.74,51.2
570,Pedestrian,23.279999999999973,77.81,-1.77,15.57
571,Pedestrian,90.97000000000003,280.23,-1.94,3.33
572,Pedestrian,158.07999999999993,287.15999999999997,-2.2,5.28
573,Person_sitting,141.26,150.49,-2.49,6.05
574,Pedestrian,46.67000000000007,132.9,1.71,10.05
575,Pedestrian,51.46999999999997,131.12,1.84,9.58
576,Pedestrian,29.74000000000001,79.1,-1.44,16.55
577,Pedestrian,30.360000000000014,56.56,-1.63,24.56
578,Pedestrian,19.58000000000004,76.76000000000002,-1.58,16.25
579,Pedestrian,19.75,65.07,-1.7,20.42
580,Pedestrian,27.980000000000018,78.13,-2.6,17.09
581,Pedestrian,22.149999999999977,66.13999999999999,-1.64,18.73
582,Pedestrian,44.28,113.11000000000001,0.58,10.2
583,Pedestrian,61.11,92.87,2.24,14.8
584,Pedestrian,21.28000000000003,65.82000000000002,1.86,20.87
585,Pedestrian,51.660000000000025,154.64999999999998,-2.94,8.42
586,Cyclist,38.430000000000064,75.13,-1.79,18.18
587,Pedestrian,24.420000000000073,56.54999999999998,-1.89,22.13
588,Pedestrian,21.629999999999995,56.84,-1.93,22.05
589,Cyclist,13.0,35.28999999999999,-1.66,34.3
590,Pedestrian,64.79000000000008,142.0,3.0,8.81
591,Pedestrian,22.66999999999996,68.22000000000003,2.89,18.78
592,Pedestrian,30.0,77.22,3.09,17.36
593,Pedestrian,113.65999999999997,220.29,-2.41,6.09
594,Pedestrian,125.15000000000009,257.37,-2.51,4.21
595,Pedestrian,36.0,89.75,1.72,14.91
596,Person_sitting,65.93999999999994,101.49000000000004,1.32,9.59
597,Pedestrian,91.32999999999998,208.12,-1.03,6.13
598,Pedestrian,50.65999999999997,104.94,-1.94,12.34
599,Person_sitting,92.02999999999997,162.38000000000002,2.79,6.4
600,Pedestrian,36.829999999999984,171.36999999999998,-1.0,7.81
601,Pedestrian,42.34,171.57999999999998,-1.05,7.73
602,Cyclist,10.480000000000018,25.350000000000023,1.64,53.87
603,Cyclist,9.840000000000032,23.849999999999994,1.6,54.26
604,Pedestrian,17.670000000000073,52.06,1.4,23.19
605,Cyclist,10.279999999999973,22.569999999999993,-1.83,53.45
606,Pedestrian,89.22000000000003,176.91000000000003,2.74,7.65
607,Pedestrian,72.12,149.14999999999998,-2.45,8.72
608,Cyclist,39.18999999999994,76.78,-1.87,14.2
609,Cyclist,79.57999999999993,60.00999999999999,2.91,20.78
610,Pedestrian,15.340000000000032,60.47,0.01,22.68
611,Pedestrian,17.0,41.849999999999994,-1.97,33.19
612,Person_sitting,20.660000000000082,34.97999999999999,-3.09,22.38
613,Pedestrian,10.0,32.389999999999986,0.11,38.8
614,Cyclist,47.41000000000008,37.24000000000001,-3.07,31.76
615,Pedestrian,16.5,47.50999999999999,-1.49,30.0
616,Pedestrian,22.110000000000014,63.58000000000001,2.03,21.61
617,Cyclist,58.31000000000006,89.91,1.16,17.4
618,Pedestrian,16.549999999999983,48.59,1.96,28.65
619,Pedestrian,35.54000000000002,109.28999999999999,0.99,12.91
620,Pedestrian,70.47000000000003,104.09999999999997,0.93,13.47
621,Pedestrian,47.01999999999998,115.88,0.9,12.23
622,Pedestrian,62.73000000000002,164.93,0.48,8.77
623,Pedestrian,69.67000000000007,147.46999999999997,0.45,9.18
624,Pedestrian,57.89999999999998,155.57999999999998,0.7,9.01
625,Pedestrian,56.180000000000064,146.99999999999997,0.65,9.5
626,Pedestrian,45.879999999999995,129.14000000000001,0.66,9.93
627,Pedestrian,39.72000000000003,124.11000000000001,0.97,11.14
628,Cyclist,37.92999999999995,69.92000000000002,-1.6,18.36
629,Pedestrian,25.75999999999999,50.50999999999999,1.89,27.24
630,Cyclist,57.67999999999995,120.07,-1.88,11.47
631,Pedestrian,46.82000000000005,112.08999999999997,-1.01,11.02
632,Cyclist,42.10000000000002,56.110000000000014,-1.14,23.36
633,Pedestrian,29.159999999999968,87.78,-0.86,14.73
634,Pedestrian,16.49000000000001,48.00999999999999,1.83,27.03
635,Pedestrian,19.289999999999964,42.47,-1.19,30.34
636,Pedestrian,10.589999999999918,42.71000000000001,-1.19,30.16
637,Pedestrian,22.83000000000004,45.869999999999976,2.48,30.04
638,Pedestrian,17.860000000000014,49.329999999999984,2.83,28.7
639,Cyclist,37.91999999999996,69.86999999999998,-1.6,18.37
640,Cyclist,24.75999999999999,64.94,1.37,21.45
641,Cyclist,220.71,217.14,2.01,4.91
642,Pedestrian,94.67000000000007,191.54,-2.17,6.52
643,Cyclist,118.47000000000003,186.82,1.98,7.84
644,Pedestrian,10.0,37.33000000000001,0.65,37.22
645,Pedestrian,14.330000000000041,35.94999999999999,0.61,37.96
646,Pedestrian,8.339999999999918,24.159999999999997,-0.03,53.8
647,Pedestrian,80.14000000000001,132.66,1.41,9.34
648,Pedestrian,64.0,164.94,1.71,7.94
649,Cyclist,56.73000000000002,69.68,-2.17,18.05
650,Pedestrian,24.659999999999968,69.80000000000001,-0.26,18.8
651,Pedestrian,15.0,43.47999999999999,-1.82,28.45
652,Pedestrian,13.329999999999927,47.94,-1.82,28.34
653,Pedestrian,73.32999999999998,167.81000000000003,0.24,8.28
654,Cyclist,190.02999999999997,153.01000000000002,2.81,7.68
655,Cyclist,239.40999999999997,188.07,3.06,6.18
656,Pedestrian,20.339999999999918,50.91,-0.14,25.72
657,Cyclist,14.840000000000032,32.370000000000005,-1.83,37.51
658,Pedestrian,36.65999999999997,103.41000000000003,-2.22,12.03
659,Cyclist,30.14,34.34,2.15,38.4
660,Cyclist,49.19999999999993,54.46000000000001,-2.45,23.49
661,Pedestrian,9.640000000000043,47.5,0.2,24.5
662,Pedestrian,12.609999999999957,27.939999999999998,1.77,48.99
663,Pedestrian,24.33000000000004,55.140000000000015,1.21,23.63
664,Cyclist,43.44999999999993,34.099999999999994,3.0,36.3
665,Pedestrian,10.5,36.099999999999994,-0.04,37.77
666,Pedestrian,50.45999999999998,166.46,-1.07,8.16
667,Pedestrian,29.25,122.9,-1.14,10.83
668,Pedestrian,28.74000000000001,126.09000000000003,-1.16,10.44
669,Pedestrian,46.32999999999993,100.39999999999998,-1.98,12.72
670,Cyclist,25.969999999999914,51.97999999999999,-1.67,27.44
671,Cyclist,10.220000000000027,31.32000000000002,-1.6,42.43
672,Cyclist,49.870000000000005,73.52000000000001,-1.94,18.93
673,Pedestrian,98.32999999999993,208.84,-2.14,6.02
674,Pedestrian,33.0,88.35,-1.77,13.71
675,Pedestrian,53.0,160.67,2.86,9.13
676,Pedestrian,19.340000000000032,56.0,2.71,21.38
677,Person_sitting,44.07999999999993,142.92,1.36,3.45
678,Person_sitting,97.22000000000003,134.26999999999998,-1.91,7.17
679,Person_sitting,93.77999999999997,133.83999999999997,-2.73,7.2
680,Person_sitting,85.79000000000008,108.97,1.0,8.31
681,Person_sitting,63.41999999999996,116.00999999999999,1.56,8.29
682,Pedestrian,77.44,157.42000000000002,0.29,8.54
683,Pedestrian,5.669999999999959,21.47,-0.17,58.35
684,Pedestrian,81.61999999999999,201.67,-1.79,7.1
685,Pedestrian,55.72999999999996,103.98999999999998,2.2,11.16
686,Pedestrian,32.379999999999995,85.87,-1.34,13.74
687,Pedestrian,29.25999999999999,102.01000000000002,0.21,12.08
688,Pedestrian,29.04000000000002,81.98999999999998,1.61,15.59
689,Pedestrian,33.49000000000001,77.0,-1.84,16.94
690,Pedestrian,21.300000000000068,61.620000000000005,-1.55,21.19
691,Pedestrian,16.899999999999977,48.98999999999998,1.79,25.83
692,Pedestrian,54.65999999999997,153.73999999999998,3.0,8.47
693,Pedestrian,11.000000000000057,40.28,0.15,31.27
694,Cyclist,59.22000000000003,46.610000000000014,-3.13,25.49
695,Pedestrian,14.670000000000016,39.48999999999998,1.98,29.74
696,Cyclist,16.039999999999964,39.80000000000001,-1.57,33.23
697,Cyclist,39.360000000000014,39.05000000000001,-3.01,34.05
698,Cyclist,41.870000000000005,36.579999999999984,2.6,35.26
699,Pedestrian,17.799999999999955,52.14999999999998,-1.5,22.4
700,Pedestrian,26.620000000000005,72.53,1.63,17.34
701,Pedestrian,17.920000000000073,56.06999999999999,1.43,25.32
702,Pedestrian,21.780000000000086,53.28999999999999,1.36,25.34
703,Pedestrian,87.51999999999998,141.49,-0.69,9.2
704,Pedestrian,48.0,121.95000000000002,-0.64,9.86
705,Pedestrian,53.29000000000019,129.91000000000003,-0.92,8.81
706,Pedestrian,67.80000000000001,196.08,1.42,7.16
707,Pedestrian,12.340000000000032,42.06999999999999,0.16,29.95
708,Cyclist,63.07000000000005,49.43000000000001,3.14,24.08
709,Pedestrian,53.659999999999854,120.63999999999999,0.84,11.05
710,Cyclist,63.52999999999997,48.879999999999995,2.95,25.44
711,Pedestrian,15.330000000000041,50.05000000000001,-0.01,27.32
712,Pedestrian,20.93999999999994,58.01999999999998,-0.87,21.88
713,Pedestrian,38.5,121.21000000000001,-1.55,11.61
714,Pedestrian,91.08999999999992,184.94,0.8,5.0
715,Pedestrian,107.49000000000001,199.63,0.75,5.27
716,Pedestrian,35.370000000000005,66.82,-1.94,17.83
717,Pedestrian,38.75999999999999,121.06000000000003,1.15,11.4
718,Pedestrian,34.17999999999995,107.63,1.14,12.44
719,Pedestrian,39.30000000000007,119.84999999999997,1.12,11.3
720,Pedestrian,40.299999999999955,124.02999999999997,1.16,10.8
721,Pedestrian,28.789999999999964,66.34,1.4,19.46
722,Pedestrian,19.75999999999999,69.57,1.43,19.7
723,Pedestrian,22.06000000000006,64.22,1.29,20.51
724,Pedestrian,22.389999999999986,67.87,1.39,19.42
725,Pedestrian,24.060000000000002,67.68,1.37,19.37
726,Pedestrian,20.069999999999993,59.379999999999995,1.39,19.81
727,Pedestrian,21.24000000000001,67.72999999999999,1.35,19.82
728,Pedestrian,20.04000000000002,56.73999999999998,-1.81,24.66
729,Cyclist,9.139999999999986,21.039999999999992,-1.81,57.31
730,Pedestrian,68.34,201.39,2.05,6.78
731,Pedestrian,109.66,214.63,2.12,6.25
732,Pedestrian,27.329999999999984,65.07000000000002,1.9,18.54
733,Cyclist,11.090000000000032,28.460000000000008,1.63,43.26
734,Pedestrian,50.870000000000005,139.92,-1.56,8.37
735,Pedestrian,55.22999999999996,149.75999999999996,-1.42,8.23
736,Pedestrian,39.14999999999998,97.74999999999997,1.12,14.46
737,Pedestrian,41.05000000000007,99.91999999999999,1.03,14.29
738,Cyclist,33.19999999999993,61.890000000000015,1.75,17.13
739,Cyclist,54.389999999999986,63.879999999999995,2.05,18.53
740,Pedestrian,33.25999999999999,91.96000000000001,0.34,12.79
741,Pedestrian,29.340000000000032,93.14000000000001,0.36,13.73
742,Cyclist,53.52999999999997,143.17,2.77,8.18
743,Cyclist,68.25,78.16,-2.22,16.24
744,Cyclist,120.88,102.17000000000002,3.01,11.39
745,Cyclist,133.51,120.33000000000001,-3.14,9.9
746,Pedestrian,30.0,92.0,2.06,14.6
747,Pedestrian,21.329999999999927,55.53,-1.78,22.93
748,Cyclist,19.120000000000005,35.83000000000001,-1.82,33.61
749,Cyclist,16.75,30.909999999999997,-1.81,38.9
750,Cyclist,256.92,199.0,2.11,5.5
751,Cyclist,193.97,191.19,1.99,5.84
752,Cyclist,40.44,70.00999999999999,1.79,19.33
753,Cyclist,41.91999999999996,57.53999999999999,-2.1,21.62
754,Person_sitting,46.25999999999999,76.01000000000002,-1.41,13.02
755,Person_sitting,47.44999999999999,74.70999999999998,-1.36,13.04
756,Person_sitting,38.18000000000001,68.72,1.79,13.97
757,Person_sitting,30.930000000000007,60.139999999999986,1.74,16.04
758,Pedestrian,35.65999999999997,102.17000000000002,-1.43,13.2
759,Pedestrian,40.31,96.25000000000003,1.94,13.84
760,Cyclist,15.759999999999991,33.34,-1.84,36.44
761,Pedestrian,89.12,107.47,-2.49,12.61
762,Pedestrian,47.56000000000002,101.12,-2.45,13.24
763,Pedestrian,16.0,57.69,-1.13,22.0
764,Pedestrian,43.660000000000025,119.85000000000002,0.59,11.69
765,Pedestrian,108.32999999999993,226.38,0.54,4.84
766,Pedestrian,167.03999999999996,243.04000000000002,0.64,5.72
767,Pedestrian,125.0,228.19,0.59,5.13
768,Pedestrian,268.6,237.47,0.6,4.09
769,Pedestrian,40.0,108.03999999999999,1.33,12.17
770,Pedestrian,38.0,112.86000000000001,1.31,12.35
771,Pedestrian,31.33000000000004,89.94999999999999,1.24,14.8
772,Pedestrian,31.66999999999996,91.92999999999998,1.33,14.48
773,Pedestrian,38.870000000000005,75.16999999999999,1.12,16.5
774,Pedestrian,29.0,94.34,1.51,14.02
775,Pedestrian,24.0,78.88,1.32,15.04
776,Pedestrian,29.0,88.25,1.31,15.33
777,Pedestrian,23.670000000000073,73.34,1.28,15.5
778,Cyclist,71.33000000000004,112.38999999999999,-1.9,12.44
779,Pedestrian,35.17999999999995,82.96000000000001,-2.15,15.21
780,Pedestrian,33.680000000000064,84.25999999999999,-2.08,15.01
781,Cyclist,17.07000000000005,41.640000000000015,-1.7,29.19
782,Pedestrian,29.66999999999996,67.25,-1.77,17.9
783,Pedestrian,18.850000000000023,48.30000000000001,-1.57,24.16
784,Pedestrian,24.029999999999973,62.079999999999984,1.67,20.18
785,Pedestrian,17.370000000000005,50.73000000000002,1.44,27.92
786,Pedestrian,17.549999999999955,48.33000000000001,1.38,27.89
787,Pedestrian,47.919999999999845,115.25999999999999,-0.62,11.2
788,Pedestrian,35.1400000000001,100.41000000000003,-0.56,11.9
789,Cyclist,138.08999999999992,181.76,-2.22,7.7
790,Cyclist,68.41000000000001,62.53,-0.91,21.48
791,Pedestrian,62.17000000000007,151.32,-0.86,9.08
792,Pedestrian,109.5,219.56,1.49,4.55
793,Cyclist,30.799999999999955,126.87000000000003,-2.23,9.95
794,Cyclist,76.84000000000015,91.32,-2.07,13.69
795,Cyclist,29.07000000000005,65.98999999999998,-1.45,18.6
796,Pedestrian,76.32999999999993,145.73,2.67,9.35
797,Cyclist,57.50999999999999,93.30000000000001,1.83,14.74
798,Pedestrian,20.99000000000001,58.75999999999999,-1.77,22.72
799,Pedestrian,79.6099999999999,154.31,-1.91,7.97
800,Pedestrian,114.82,178.52,2.44,6.38
801,Pedestrian,37.389999999999986,97.80000000000001,1.88,13.47
802,Pedestrian,17.09999999999991,55.99000000000001,-1.32,21.71
803,Pedestrian,18.620000000000005,43.69999999999999,2.08,28.87
804,Pedestrian,13.379999999999995,43.27000000000001,-1.36,29.96
805,Pedestrian,216.75999999999988,215.95,-2.0,4.39
806,Pedestrian,40.82999999999993,102.07999999999998,-2.25,13.94
807,Pedestrian,73.74000000000001,201.48,-1.93,5.89
808,Pedestrian,60.39999999999998,181.76,-1.87,7.25
809,Pedestrian,60.84000000000003,149.35999999999999,-2.36,8.86
810,Pedestrian,47.389999999999986,139.6,-2.16,9.82
811,Pedestrian,75.34000000000003,115.74999999999997,-2.63,11.9
812,Pedestrian,59.139999999999986,146.82999999999998,-1.88,8.44
813,Pedestrian,72.6099999999999,107.57,-2.39,12.83
814,Pedestrian,71.61000000000001,131.92000000000002,-1.87,9.86
815,Cyclist,253.38,182.88,2.67,6.09
816,Cyclist,170.83999999999992,177.83,2.94,4.59
